IDX,name,address,postcode,company,job,phone_number,email,user_name,ip_address,credit_card_number,date,total_int,total_float,total_int1,total_int2,total_int3
605,윤예지,세종특별자치시 동구 언주길 (채원김읍),30669,주식회사 이김이,식품공학 기술자 및 연구원,018-696-8097,minsuan@jeongbae.org,areum54,192.168.125.23,6011796582914583,1979-11-22,1,8.83827873423,489324,628,8338
606,박동현,충청남도 구리시 삼성길,62193,(유) 김이박,전기/전자 부품 및 제품 조립원,031-679-5193,cgu@jusighoesa.org,hayunseo,10.76.76.83,3597774295049731,1978-01-21,59,3.44,931104,504,4935
607,오건우,광주광역시 용산구 서초중앙가 (현준김면),68979,(주) 한박김,한복 제조원,051-406-4036,egim@namganggim.com,ou,10.27.181.229,4343646991528317779,1981-02-09,5,5.73537043804,803958,322,1868
608,박은정,광주광역시 서구 도산대545로,78550,(유) 이최손,보조 교사 및 기타 교사,061-295-8366,yeongmigim@dreamwiz.com,seojunbaeg,172.31.115.215,3519793418416598,1997-10-11,43,2.9619048526605,637868,698,2034
609,김은정,대전광역시 동대문구 도산대로 (정순황리),69059,백백,기타 여가 및 스포츠 관련 종사원,055-631-4711,yeongilgim@hanmail.net,ojeong,10.155.192.99,342399774751815,1980-04-14,22,6.4944052974395,642093,385,8043
610,황진호,대구광역시 강서구 테헤란가,95544,김박,환경/청소 및 경비 관련 관리자,018-328-2405,knam@obagi.com,mijeongcoe,192.168.191.104,4268550159259282173,1977-07-24,4,6.98026955093974,213204,710,4825
611,류경수,인천광역시 서초구 가락0길,92240,문이,지휘자/작곡가 및 연주가,016-435-3959,hgim@gimgweon.net,hson,192.168.223.214,4213331629539143,2014-04-04,85,6.9,377981,389,3136
612,서동현,광주광역시 남구 압구정44로,99540,(주) 문최김,양장 및 양복 제조원,010-1437-2775,doyunjo@gmail.com,njang,10.164.108.180,5240747160546292,2000-09-05,59,3.2393,617423,249,322
613,문은정,대전광역시 노원구 개포가,64748,이김안,조세행정 사무원,062-222-1074,sanghoi@gmail.com,juweon28,172.24.20.95,503830283738,1994-01-23,12,5.9280088,514546,247,874
614,윤성수,전라북도 인제군 강남대가 (준영이마을),21322,지황오,국가/지방 및 공공행정 사무원,018-417-7207,minjaebag@naver.com,donghyeon42,10.79.78.140,5587352080188746,2015-10-12,61,4.8704668,577815,641,3843
615,송선영,제주특별자치도 연천군 영동대로 (미숙이마을),63324,(유) 이,고무 및 플라스틱 제품 조립원,017-569-0744,yangeunji@nate.com,fmin,10.150.245.98,180057169418912,1973-11-03,40,4.3,115055,484,5002
616,이정웅,대구광역시 동작구 언주334로,64248,윤이장,기타 공학관련 기술자 및 시험원,018-378-0794,jiacoe@yu.com,jeongsui,10.112.64.171,6532588331873958,1997-12-22,18,7.9937832,657656,121,5040
617,김은서,인천광역시 중구 서초중앙6거리 (순자유마을),72010,주식회사 박,보건의료관련 관리자,063-156-8274,seojun28@hwanggim.org,vseong,10.144.238.143,377690273821937,1988-07-28,90,8.79890518093,745085,620,2016
618,이수진,광주광역시 강서구 강남대거리,65249,주식회사 임,일식 주방장 및 조리사,055-767-1497,hyeonsug44@jusighoesa.com,bagogja,192.168.200.85,4371836687252,1992-09-20,92,3.716874,480038,55,8673
619,강승민,울산광역시 중랑구 양재천길,67502,유한회사 손최이,기타 사무원,064-703-1339,gyeongsug34@hotmail.com,yunjimin,192.168.140.132,4483483108357092,1977-05-19,81,3.874231464,611148,957,6167
620,류하은,경상북도 철원군 강남대2길 (지아김동),10065,유한회사 이김손,교육 관리자,051-808-8541,ei@naver.com,iminjun,192.168.82.215,180060055502765,1977-10-20,23,4.47917,200847,312,607
621,장은경,충청북도 부천시 도산대6가,15466,안김진,주차 관리원 및 안내원,019-495-9171,tgim@naver.com,sunja72,192.168.152.110,6512679026143874,1990-09-15,32,6.2408,684680,637,9696
622,김지우,울산광역시 강동구 잠실99길,92062,손지이,전기공학 기술자 및 연구원,041-614-5453,simjimin@nate.com,yujin09,172.30.112.45,676142815031,1976-11-01,12,6.825,176762,721,5793
623,김지후,울산광역시 동작구 봉은사길 (현준전면),34604,김권김,정부 및 공공 행정 전문가,044-124-6696,uo@gmail.com,seonghyeongim,192.168.219.190,30098817098161,1979-08-11,41,7.3,374769,901,1748
624,노수빈,경상북도 공주시 양재천615로 (영자김읍),87883,주식회사 심,손해사정인,044-788-4658,geonugim@jusighoesa.net,ancunja,172.19.156.167,6011158835726159,1980-12-06,67,1.649771,521411,365,6188
625,안지후,부산광역시 동구 논현로 (지현권읍),85458,남김배,보험 설계사 및 간접투자증권 판매인,018-179-2989,jihyei@hotmail.com,gimjeongnam,10.45.22.178,5290731864979800,1987-06-20,83,2.2324402,91924,790,1094
626,김민준,인천광역시 영등포구 강남대거리 (수진장마을),31450,김이,기자 및 논설위원,052-649-2239,seoyeongho@yu.kr,gimeunjeong,192.168.214.82,4646400008955837,1974-06-04,45,5.61288,389732,327,7464
627,최예지,경기도 논산시 영동대958로,82341,주식회사 김,해외 영업원,010-4273-1327,rgim@dreamwiz.com,migyeong33,10.134.97.97,4727804718421265,2002-03-13,50,6.8307558994823,89045,316,9376
628,이승현,대구광역시 서초구 잠실길 (영호홍동),14628,최최,조세행정 사무원,055-962-6712,jungsucoe@live.com,jeongsigo,10.255.24.83,6011722651204391,1986-05-30,74,6.5,509584,290,1665
629,이상훈,강원도 고양시 일산서구 논현길,95700,김허,성직자,052-501-9999,hayun05@yuhanhoesa.net,ngim,172.16.67.25,4606409258828627456,1975-11-05,64,5.8611,58894,718,3551
630,서유진,울산광역시 강북구 봉은사12로 (준호김마을),57938,(유) 박,종이제품 생산기 조작원,02-6316-8992,jeonghogim@nate.com,ijeongho,192.168.24.193,2473981757718569,2012-07-01,57,3.50608153047,958868,664,6423
631,문진호,경상북도 횡성군 서초대길 (미경이동),50057,이장박,대학 시간강사,044-698-0052,pi@hanmail.net,seojunmun,192.168.28.218,3517857232088677,2003-10-08,44,8.9666804329,650014,589,8282
632,이정자,충청남도 진천군 오금305로,27458,(주) 김,청소원,010-2238-5400,gimgyeongsu@nocoegim.kr,hyejinsong,10.220.199.87,4363285291465687795,1979-10-26,54,4.6468571443639,862911,15,6211
633,임민지,전라북도 시흥시 백제고분로 (은서김마을),09652,김황김,기타 서비스관련 단순 종사원,033-870-8443,vjeong@bagbagsin.kr,jinhoryu,192.168.78.152,4272355762235994099,2010-02-10,26,6.6,479686,177,3880
634,최혜진,전라북도 양구군 반포대길 (주원박이읍),89717,김박,의무기록사,054-628-7383,iyejun@nate.com,jujia,10.250.150.194,370303368622080,2008-11-25,39,6.26,415946,582,6270
635,양아름,경상남도 수원시 영통구 양재천1로,25471,주식회사 장,경비원,017-512-7707,pi@ju.com,minji01,192.168.118.205,38776333702182,1978-02-23,37,6.372509506,34965,859,7017
636,이수진,제주특별자치도 태백시 선릉2로 (동현오안면),76565,유한회사 이,건설 및 광업기계 설치 및 정비원,010-3320-8395,simeunju@yu.kr,qheo,10.221.110.244,2524988032063868,1978-08-30,5,7.10953,625962,259,9941
637,백동현,강원도 청주시 청원구 잠실977길,83049,홍오,가축 사육 종사원,019-249-5247,seonghunca@dreamwiz.com,jihun82,172.30.104.106,3502300776053358,1990-11-15,76,7.5769065,189736,315,8950
638,고서윤,울산광역시 도봉구 강남대가 (지아전읍),97654,김박,기타 연극/영화 및 영상 관련 종사자,055-529-7892,hyeonjeong97@hotmail.com,gimseongsu,172.24.203.96,6011627278785070,1993-10-21,72,4.4181803676484,771347,891,6286
639,곽지연,세종특별자치시 강서구 선릉62가,94436,(유) 임김이,정부 및 공공 행정 전문가,064-711-5528,dgim@daum.net,gimseongjin,10.19.130.65,4889237851781126,1975-10-21,39,3.690719993129,476063,526,1349
640,박예지,인천광역시 북구 학동거리 (영순김면),42159,노김이,전산 자료 입력원 및 사무 보조원,032-709-7397,baghyeonju@gojangju.com,guyeongceol,172.28.117.104,342124929874241,2021-05-26,60,5.801868113,682257,605,9060
641,권지민,강원도 김포시 영동대4길,42149,(주) 박,석유 및 천연가스제조 관련 제어장치 조작원,031-634-8777,yeonghwan23@jusighoesa.kr,jinminjun,172.24.211.138,30209623559821,1974-03-23,77,3.5,741624,383,916
642,조영길,세종특별자치시 동구 도산대8길 (서윤김읍),64254,박김,농림어업관련 단순 종사원,054-790-2945,sangceolgim@yujang.kr,minseo84,172.22.12.202,3513241279903128,1970-03-23,27,4.18,615231,878,9153
643,이승민,제주특별자치도 의정부시 가락가 (현주남마을),95029,박이이,산업전공,042-651-6454,bagseoyeon@yuhanhoesa.com,fi,10.153.2.136,576092610103,1971-03-25,72,7.150604579011,76551,528,8584
644,김준서,강원도 철원군 영동대959로 (승현박동),18384,(주) 박최이,기타 배관공,070-4064-5801,hongminsu@jusighoesa.net,gyeongsug76,10.180.103.251,4848875020542834278,1998-06-20,88,8.5852235806462,811696,436,2956
645,지정순,경상북도 수원시 장안구 서초중앙972로 (우진김오동),66983,유한회사 최,검표원,070-7790-7593,minseog23@gmail.com,bagyeongsun,172.21.46.139,3579193013166127,1978-10-12,93,5.352276574,353136,850,9771
646,이보람,충청북도 청주시 청원구 선릉514거리,17532,서안송,기타 건설/전기 및 생산 관련 관리자,070-6727-1140,ibag@live.com,amin,172.28.167.219,213138659455159,2000-10-12,2,4.71613173,224853,811,8083
647,김현준,울산광역시 강남구 압구정37가 (지우이이면),17850,(유) 이김이,고객 상담 및 모니터 요원,032-854-4335,jungsui@live.com,eunjigang,10.87.208.150,2233318461679525,2005-11-04,36,2.7843,501446,699,3077
648,박은정,대구광역시 남구 역삼59거리,39229,주식회사 엄,고무 및 플라스틱 제품 조립원,033-096-1902,ogim@isin.net,junyeongi,172.24.111.88,2717424487108823,2005-11-02,57,8.4,236099,419,9762
649,권정수,충청남도 의정부시 영동대503거리,51507,박장,선장/항해사 및 도선사,053-944-6507,jiyeong12@ganggim.net,sanghuni,192.168.14.33,2282483067866072,2017-09-16,24,1.835848,20334,971,3565
650,박민재,세종특별자치시 노원구 도산대거리,56824,고이,주차 관리원 및 안내원,070-0915-4878,baghyeonu@nate.com,wi,172.26.93.97,180015296607310,1983-04-07,77,3.1,151914,967,9032
651,김미숙,충청남도 부천시 압구정길 (상철김홍면),00744,주식회사 한,광석 및 석제품 가공기 조작원,017-154-9401,isangceol@gmail.com,jinho79,10.12.224.238,180032529605664,1994-10-28,29,2.6981789469778,58906,453,198
652,류경자,대전광역시 관악구 선릉408가 (지은배면),67019,이오김,신용 추심원,042-261-6239,rcoe@gmail.com,bagujin,10.22.147.12,30280934659261,1983-04-29,80,1.55082225579,635393,46,9049
653,안준영,대구광역시 강남구 선릉17가,04724,김안안,주조기 조작원,010-0503-4572,gimhyeonju@ii.kr,minjae16,172.18.134.129,6561934824138919,1995-10-04,5,7.597,566167,158,2399
654,김영진,충청북도 화성시 도산대43로 (채원최김마을),98918,유한회사 김박박,선박 갑판승무원 및 관련 종사원,055-509-2857,eungyeong98@gimi.net,yejun64,10.158.206.75,4847093588834329,1984-12-18,29,5.71193267430624,234771,353,7771
655,김서윤,광주광역시 송파구 학동거리 (주원양동),83560,주김,양식원,011-281-6522,dohyeongim@yu.com,ho,192.168.240.164,4238638356770119178,1999-04-25,53,3.380924949,746066,64,2168
656,김준서,충청남도 강릉시 백제고분012로,34397,박전최,큐레이터 및 문화재 보존원,017-897-1555,yeonghwan16@gmail.com,bgim,172.23.193.105,4566982923506,1976-02-26,75,5.418441414186,270248,187,2770
657,박미영,제주특별자치도 하남시 논현53거리 (진호박김읍),23907,(유) 박,금속가공 기계조작원,044-658-4680,qjo@live.com,bbag,172.17.226.209,374618327759442,2012-06-14,92,3.69,316932,650,4617
658,김정호,경상북도 삼척시 학동거리 (민재안리),64564,(주) 조,기타 판매관련 단순 종사원,018-557-1902,jeongsug32@dreamwiz.com,fhwang,172.30.199.53,4170984716155808916,2020-01-11,68,5.7924,760674,132,7670
659,우수민,충청북도 의정부시 석촌호수길,02098,주식회사 김이주,기타 식품가공관련 종사원,016-546-7978,lcoe@dreamwiz.com,gimyeongsig,192.168.53.19,6540298332031263,1970-05-25,33,6.6,673059,235,5660
660,황순옥,대전광역시 서구 양재천가 (시우이리),16809,김안이,컴퓨터시스템 설계 및 분석가,033-049-1550,xsong@jigim.net,seungmingim,172.26.11.73,30226558945288,1974-02-21,78,4.7,261815,723,3938
661,최은경,서울특별시 노원구 압구정로,72724,장이,화학제품 생산기 조작원,019-859-2258,ujingim@isongim.org,vbag,192.168.156.25,4630558472841102,2016-07-11,18,7.1491897,38144,306,6274
662,안지훈,울산광역시 북구 가락거리,66021,(유) 윤,컴퓨터시스템 설계 및 분석가,070-0392-2544,seongho99@hanmail.net,jinugim,10.109.50.23,30419663560551,2014-03-09,8,5.3049,610706,195,6945
663,이영수,제주특별자치도 용인시 잠실길,03058,윤김,기타 자동차 운전원,054-127-6092,zjang@hotmail.com,geonu80,172.24.128.207,4415932440237001,1986-03-18,46,1.8,135206,405,317
664,문보람,인천광역시 북구 가락로,70350,주식회사 양김장,예능 강사,010-9197-8441,bagjunseo@coehong.com,gimeungyeong,10.29.24.158,30141557117872,1999-09-15,61,8.9415167707,38565,738,3403
665,김영길,강원도 충주시 석촌호수가 (정순박송마을),35155,김김,상품 대여원,055-734-3942,ucoe@hanmail.net,minjaeyun,172.27.101.204,3502325539099331,1970-11-16,15,7.749788731116,253990,130,8050
666,이영자,강원도 부천시 오정구 개포가,20683,주식회사 김이노,증권 및 외환 딜러,02-0570-2217,seoyeong76@yu.kr,coemiyeong,192.168.190.191,213176731857083,2002-06-28,41,6.6,486332,768,7827
667,윤경희,광주광역시 강북구 역삼길 (미정송강리),86291,박이,컴퓨터 강사,017-104-6500,jeongsug37@yuhanhoesa.com,wgim,10.69.96.131,378205933060658,2005-07-03,90,3.1228732505,691414,485,8042
668,김예진,강원도 정선군 백제고분가,65532,최허,기타 건축마감관련 기능 종사원,032-772-8009,juweoni@jusighoesa.org,juweon91,172.24.230.25,501835554954,1982-08-19,95,3.85,194496,840,4029
669,고명자,울산광역시 남구 도산대거리 (정식김동),06673,유한회사 이전이,환경 미화원 및 재활용품 수거원,061-495-3726,jieunbag@yu.kr,yeeunryu,192.168.93.9,373447135259127,1978-02-25,46,7.4106,853851,102,4921
670,황경수,서울특별시 서대문구 압구정거리 (승민김읍),98500,주식회사 박최이,사진인화 및 현상기 조작원,033-146-1427,minseoggim@dreamwiz.com,yeongceoljeong,10.76.80.63,3597007535156820,1976-04-25,9,2.1044527992483,881442,123,2336
671,노준서,대구광역시 강남구 개포49로,47226,(유) 김,유리제조 및 가공기 조작원,043-719-4664,hayungim@dreamwiz.com,gyeongsusim,10.137.95.97,213188629129954,1999-03-08,83,1.1,626606,924,7300
672,이명자,전라남도 부천시 오정구 영동대거리 (영진이송읍),64711,김윤,대학 교수,064-736-3425,ehong@daum.net,imijeong,172.20.36.241,4017185690847191,2001-07-04,19,2.79574752,540881,804,7920
673,정성호,세종특별자치시 금천구 영동대거리 (채원이마을),04527,허최권,철로 설치 및 보수원,016-020-2628,iyunseo@hotmail.com,obag,172.21.125.185,060431486947,1975-12-18,87,1.29,20329,731,5941
674,김영미,광주광역시 서구 백제고분311로 (유진나이동),19963,김이이,영관급 이상,042-417-1472,gimyunseo@dreamwiz.com,qgo,192.168.50.119,4030240733108,2005-02-13,37,8.3868418,804014,934,7624
675,박성수,경기도 논산시 영동대길 (아름김동),83885,주식회사 진최김,건축 목공,063-610-7868,zi@hotmail.com,vyun,10.121.64.222,36604444305558,1986-10-11,52,4.6582502960725,291302,63,9984
676,김지아,울산광역시 노원구 학동길,85877,(주) 박,감독 및 기술감독,019-156-5843,yeongsig44@yu.kr,coeogja,10.213.0.7,4041880669254,1990-07-31,22,1.7244112421,220600,238,214
677,박상호,충청남도 영동군 반포대183거리,24292,손김,경영 및 진단 전문가,070-1411-3034,gyeonghyijang@yu.kr,yejunjo,192.168.241.57,676150678750,2013-10-31,48,5.554012,80190,524,270
678,황현숙,강원도 청주시 상당구 오금로,17271,주식회사 김김김,사서 및 기록물관리사,031-837-0886,hyejin50@live.com,yunseogim,192.168.58.0,30445138321014,1981-10-21,24,8.208988662,377623,566,2597
679,박채원,광주광역시 강북구 테헤란868로 (은서이리),69751,(유) 한,애완동물 미용사,063-757-3812,gimgyeonghyi@gimseo.com,yuneunyeong,10.184.63.213,4847037137791,1986-12-05,32,2.499554,8072,781,9035
